,state_name,route_link,route_name,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
146,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sunrise Tours and Travels,A/C Sleeper (2+1),20:15:00,12h 30m,08:45:00,4.4,1499,1
147,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Streamline tours and travels,A/C Sleeper (2+1),21:15:00,13h 00m,10:15:00,4.3,1000,23
148,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Streamline tours and travels,A/C Sleeper (2+1),22:20:00,12h 55m,11:15:00,3.9,1000,21
149,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Shanta Travels,NON A/C Sleeper (2+1),19:30:00,12h 45m,08:15:00,4.1,860,18
150,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sea Bird Tourist,NON A/C Sleeper (2+1),18:00:00,13h 00m,07:00:00,3.3,700,17
151,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sea Bird Tourist,NON A/C Sleeper (2+1),20:30:00,13h 30m,10:00:00,3.2,700,21
152,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30:00,11h 15m,07:45:00,3.5,900,4
153,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30:00,12h 15m,08:45:00,3.6,900,4
154,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,SRS Travels,NON AC Seater / Sleeper 2+1,20:00:00,13h 30m,09:30:00,2.3,899,20
155,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sea Bird Tourist,A/C Sleeper (2+1),19:00:00,13h 00m,08:00:00,2.1,900,23
156,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,SRS Travels,NON AC Seater / Sleeper 2+1,20:00:00,12h 30m,08:30:00,2.4,899,20
157,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30:00,13h 00m,12:30:00,3.4,800,35
158,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:30:00,13h 00m,11:30:00,2.3,800,38
159,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30:00,11h 45m,08:15:00,3.5,900,4
160,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sea Bird Tourist,A/C Sleeper (2+1),22:15:00,13h 00m,11:15:00,2.5,900,36
161,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Anand Travels,NON A/C Sleeper (2+1),19:00:00,12h 00m,07:00:00,2.8,610,11
162,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Sea Bird Tourist,A/C Sleeper (2+1),21:15:00,13h 00m,10:15:00,2.6,900,27
163,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,East West Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:30:00,11h 30m,09:00:00,2.7,2999,41
164,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00:00,12h 30m,10:30:00,2.7,3324,50
165,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Hero Bus,NON AC Seater / Sleeper 2+1,19:15:00,11h 55m,07:10:00,2.6,570,24
166,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,Hero Bus,NON AC Seater / Sleeper 2+1,19:00:00,11h 55m,06:55:00,2.6,523,20
167,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,VRL Travels,A/C Sleeper (2+1),21:00:00,13h 45m,10:45:00,2.4,1200,27
168,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,VRL Travels,A/C Seater / Sleeper (2+1),19:30:00,13h 45m,09:15:00,3.8,900,28
169,ktcl,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa,VRL Travels,NON A/C Sleeper (2+1),20:00:00,13h 30m,09:30:00,3.9,1100,24
170,ktcl,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00:00,12h 00m,07:00:00,3.3,735,29
171,ktcl,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur,SR Tours & Travels,A/C Sleeper (2+1),19:00:00,10h 20m,05:20:00,2.4,1170,21
172,ktcl,https://www.redbus.in/bus-tickets/belagavi-to-goa,Belagavi to Goa,S R Travels,NON A/C Sleeper (2+1),01:00:00,05h 00m,06:00:00,1.5,799,17
173,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30:00,14h 00m,08:30:00,4,800,13
174,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00:00,13h 15m,07:15:00,4.6,1899,12
175,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),18:30:00,12h 40m,07:10:00,4.3,2099,9
176,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,IntrCity SmartBus,AC Sleeper (2+1),19:00:00,13h 35m,08:35:00,4.2,1828,19
177,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Streamline tours and travels,A/C Sleeper (2+1),18:00:00,12h 30m,06:30:00,4.1,1700,16
178,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,IntrCity SmartBus,AC Sleeper (2+1),17:00:00,13h 40m,06:40:00,4.3,1908,16
179,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Streamline tours and travels,A/C Sleeper (2+1),19:00:00,12h 30m,07:30:00,3.8,1970,19
180,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),18:00:00,12h 35m,06:35:00,4.4,2099,3
181,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sea Bird Tourist,A/C Sleeper (2+1),20:30:00,13h 00m,09:30:00,3.5,1500,10
182,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Shanta Travels,NON A/C Sleeper (2+1),18:15:00,13h 00m,07:15:00,4,1110,9
183,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sugama Tourist,NON A/C Sleeper (2+1),19:45:00,12h 00m,07:45:00,3.5,900,8
184,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Anand Travels,NON A/C Sleeper (2+1),18:30:00,12h 15m,06:45:00,2.8,1010,12
185,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),18:30:00,14h 00m,08:30:00,2.7,900,16
186,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30:00,14h 00m,07:30:00,2.9,900,20
187,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sugama Tourist,NON A/C Sleeper (2+1),18:00:00,13h 45m,07:45:00,3.2,900,8
188,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sea Bird Tourist,A/C Sleeper (2+1),17:00:00,14h 00m,07:00:00,1.6,1300,3
189,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sugama Tourist,NON A/C Sleeper (2+1),19:00:00,12h 45m,07:45:00,2.5,900,8
190,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),19:30:00,13h 00m,08:30:00,2.2,1100,26
191,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30:00,14h 00m,10:30:00,2.7,3324,50
192,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Hero Bus,NON AC Seater / Sleeper 2+1,19:30:00,12h 30m,08:00:00,2.6,665,25
193,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),20:45:00,10h 40m,07:25:00,1.3,3000,1
194,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,VRL Travels,A/C Sleeper (2+1),20:00:00,14h 00m,10:00:00,3.2,1200,9
195,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,VRL Travels,NON A/C Sleeper (2+1),18:00:00,14h 00m,08:00:00,3.7,1100,13
196,ktcl,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore,VRL Travels,A/C Seater / Sleeper (2+1),19:00:00,14h 00m,09:00:00,3.8,800,20
197,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00:00,08h 30m,02:30:00,4.2,450,35
198,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00:00,07h 30m,02:30:00,3.7,420,29
199,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Ashoka Travels,A/C Sleeper (2+1),10:45:00,04h 05m,14:50:00,3.6,500,23
200,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Neeta tours and travels,AC Sleeper (2+1),12:30:00,06h 30m,19:00:00,3.4,550,11
201,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Dolphin),A/C Sleeper (2+1),14:00:00,06h 30m,20:30:00,4,650,16
202,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Shri Ganesh Travels,A/C Seater (2+2),14:00:00,06h 00m,20:00:00,3.2,999,31
203,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30:00,06h 15m,21:45:00,4.6,850,23
204,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Dolphin),A/C Sleeper (2+1),17:30:00,06h 10m,23:40:00,3.3,650,26
205,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Zingbus Plus,VE A/C Sleeper (2+1),19:40:00,06h 05m,01:45:00,4.9,846,27
206,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Amrutyog Travels,A/C Sleeper (2+1),19:00:00,07h 30m,02:30:00,4.5,555,27
207,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10:00,06h 05m,00:15:00,4.5,796,12
208,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels(GTA),A/C Sleeper (2+1),19:00:00,06h 45m,01:45:00,3.3,555,24
209,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),VRL Travels,A/C Sleeper (2+1),19:30:00,06h 30m,02:00:00,3.4,800,30
210,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45:00,06h 00m,01:45:00,3.8,799,30
211,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Vaibhav Travels,A/C Sleeper (2+1),20:00:00,10h 12m,06:12:00,3.8,500,14
212,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Zingbus Plus,VE A/C Sleeper (2+1),21:05:00,05h 40m,02:45:00,4.8,688,24
213,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00:00,05h 30m,01:30:00,3.3,349,38
214,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03:00,06h 00m,02:03:00,4,450,26
215,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Shreyas),NON A/C Sleeper (2+1),20:30:00,06h 00m,02:30:00,4,404,22
216,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30:00,05h 00m,03:30:00,4.4,799,27
217,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31:00,05h 30m,04:01:00,3.8,850,23
218,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30:00,06h 30m,23:00:00,2.2,699,24
219,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Anand Travels,NON A/C Sleeper (2+1),18:00:00,08h 00m,02:00:00,2.4,549,16
220,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Manish Travels,NON A/C Seater (2+2),16:45:00,07h 10m,23:55:00,2.5,350,32
221,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Atmaram Travels (Dolphin),AC Sleeper (2+1),18:30:00,06h 15m,00:45:00,2.8,650,24
222,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),SR Tours & Travels,A/C Sleeper (2+1),19:00:00,07h 00m,02:00:00,2.4,810,21
223,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00:00,06h 30m,01:30:00,2.5,399,36
224,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Manish Roshan Travels,A/C Sleeper (2+1),19:00:00,08h 30m,03:30:00,2.6,800,28
225,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Indumati Travels,A/C Sleeper (2+1),21:00:00,05h 45m,02:45:00,2.9,570,22
226,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Jolly Tours and Travels,A/C Sleeper (2+1),18:30:00,07h 15m,01:45:00,3.7,1349,30
227,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Jolly Tours and Travels,VE A/C Sleeper (2+1),17:30:00,07h 15m,00:45:00,3.7,1750,1
228,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Giroba Travels,Non AC Seater (2+2),18:00:00,08h 00m,02:00:00,3.3,2000,44
229,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),18:30:00,06h 15m,00:45:00,4.5,1513,36
230,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Gujarat Travels,AC Sleeper (2+1),18:40:00,06h 15m,00:55:00,3.3,1425,28
231,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),PSR Travels Goa,A/C Sleeper (2+1),19:15:00,06h 00m,01:15:00,3.7,899,23
232,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,AC Sleeper (2+1),19:30:00,05h 40m,01:10:00,4.8,1513,30
233,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Laxmi Queen Prime,A/C Sleeper (2+1),19:30:00,06h 00m,01:30:00,3.8,899,21
234,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Laxmi Queen Asta,A/C Sleeper (2+1),20:30:00,05h 30m,02:00:00,4.9,899,23
235,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,A/C Sleeper (2+1),20:30:00,05h 45m,02:15:00,4.4,975,46
236,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Laxmi Queen Grand,A/C Sleeper (2+1),21:00:00,05h 30m,02:30:00,3.9,899,19
237,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),IntrCity SmartBus,A/C Sleeper (2+1),22:30:00,05h 45m,04:15:00,4.5,1717,34
238,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Manish Sharma Travels,A/C Sleeper (2+1),17:30:00,08h 30m,02:00:00,2.6,3000,24
239,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),Manish Travels,A/C Sleeper (2+1),18:00:00,08h 30m,02:30:00,2.6,1300,30
240,ktcl,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra),VRL Travels,A/C Sleeper (2+1),20:00:00,07h 00m,03:00:00,3.4,2000,36
241,ktcl,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00:00,13h 30m,08:30:00,2.9,850,29
242,ktcl,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00:00,09h 30m,04:30:00,3.7,1150,23
243,ktcl,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur,S R Travels,A/C Seater/Sleeper (2+1),20:30:00,11h 00m,07:30:00,2,600,37
244,ktcl,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur,SR Tours & Travels,A/C Sleeper (2+1),19:00:00,11h 50m,06:50:00,2.4,899,21
245,ktcl,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur),Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00:00,11h 05m,06:05:00,3.2,675,29
246,ktcl,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur),Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00:00,07h 00m,02:00:00,3.1,1150,23
247,ktcl,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur),SR Tours & Travels,A/C Sleeper (2+1),19:00:00,09h 50m,04:50:00,2.4,1170,21
248,ktcl,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45:00,12h 15m,10:00:00,2.5,675,36
249,ktcl,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa,SR Tours & Travels,A/C Sleeper (2+1),20:30:00,09h 00m,05:30:00,2.4,1260,29
250,ktcl,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30:00,01h 45m,15:15:00,3.8,200,38
251,ktcl,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30:00,01h 45m,17:15:00,4.5,200,40
252,ktcl,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30:00,01h 30m,20:00:00,4.9,200,42
253,ktcl,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00:00,09h 00m,04:00:00,3.1,490,29
254,ktcl,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00:00,06h 30m,01:30:00,3.9,1150,23
255,ktcl,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli,Vaibhav Travels,A/C Sleeper (2+1),20:00:00,09h 40m,05:40:00,3.5,500,14
256,ktcl,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli,SR Tours & Travels,A/C Sleeper (2+1),19:00:00,09h 00m,04:00:00,2.4,900,21
257,ktcl,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),11:45:00,01h 15m,13:00:00,3.2,200,47
258,ktcl,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30:00,01h 25m,12:55:00,3.4,200,47
259,ktcl,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00:00,01h 10m,13:10:00,4.3,200,48
260,ktcl,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30:00,01h 10m,14:40:00,4.1,200,47
261,ktcl,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30:00,01h 10m,18:40:00,4.3,200,46
262,ktcl,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00:00,09h 30m,04:30:00,2.5,505,29
263,ktcl,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj,Vaibhav Travels,A/C Sleeper (2+1),20:00:00,09h 42m,05:42:00,3.7,500,14
264,ktcl,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00:00,06h 30m,01:30:00,2.6,1150,23
265,ktcl,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj,SR Tours & Travels,A/C Sleeper (2+1),19:00:00,08h 50m,03:50:00,2.4,900,21
266,ktcl,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj,Neeta tours and travels,AC Sleeper (2+1),10:45:00,07h 45m,18:30:00,3.5,1000,30
267,ktcl,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45:00,01h 45m,15:30:00,3.8,200,41
268,ktcl,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa),Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00:00,01h 30m,17:30:00,4.4,200,42
269,ktcl,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa,Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00:00,09h 00m,08:00:00,2.6,450,34
270,ktcl,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa,Sea Bird Tourist,NON A/C Sleeper (2+1),23:45:00,08h 15m,08:00:00,3.8,800,27
271,ktcl,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44:00,00h 31m,11:15:00,3.7,150,47
272,ktcl,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30:00,00h 30m,13:00:00,3,150,47
273,ktcl,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00:00,00h 30m,14:30:00,3.4,150,47
274,ktcl,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00:00,02h 00m,17:00:00,4.7,400,48
275,ktcl,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55:00,01h 05m,17:00:00,3.5,200,48
276,ktcl,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00:00,09h 00m,03:00:00,3.7,550,35
277,ktcl,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Atmaram Gobus,VE A/C Sleeper (2+1),22:30:00,07h 40m,06:10:00,4.8,1099,22
278,ktcl,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30:00,07h 55m,05:25:00,4.8,943,10
279,ktcl,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30:00,09h 30m,08:00:00,4.5,850,21
